feature,Selection count,Pair count,CPSS Score
TPM__TUFT1,100,50,1.0
TPM__WAS,100,50,1.0
TPM__GPRC5A,100,50,1.0
TPM__SEPTIN6,100,50,1.0
TPM__NCKAP1,100,50,1.0
TPM__IKZF1,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__EGFR,100,50,1.0
TPM__NTN4,100,50,1.0
TPM__AMOTL2,100,50,1.0
TPM__MANSC1,100,50,1.0
TPM__CORO1A,99,49,0.99
TPM__ENAH,99,49,0.99
TPM__PCDH1,99,49,0.99
TPM__PLPP2,99,49,0.99
METH__LOC100130776,99,49,0.99
TPM__ADAM9,99,49,0.99
TPM__MFNG,99,49,0.99
TPM__PTPN7,99,49,0.99
TPM__RASSF5,99,49,0.99
TPM__KLF5,98,48,0.98
TPM__GRAMD2B,98,48,0.98
TPM__TRAF3IP3,98,48,0.98
TPM__LINC03061,98,48,0.98
TPM__TPM1,98,48,0.98
TPM__SLC49A4,97,47,0.97
TPM__PRSS23,97,47,0.97
TPM__GPR39,97,47,0.97
TPM__ARHGAP30,97,47,0.97
TPM__NHSL3,96,46,0.96
TPM__TSPAN6,96,46,0.96
TPM__RHOH,96,46,0.96
METH__AGAP2,96,46,0.96
TPM__ATP9A,96,46,0.96
TPM__ITGB8,96,46,0.96
TPM__IL2RG,95,45,0.95
TPM__BCAR1,95,45,0.95
TPM__ITGB1,95,45,0.95
TPM__NCKAP1L,94,44,0.94
TPM__ZNF205,94,45,0.94
METH__MIR1469,94,44,0.94
TPM__CYTIP,94,44,0.94
TPM__LASTR,92,42,0.92
TPM__IRAG2,92,42,0.92
TPM__PIK3CG,92,42,0.92
TPM__ZNF112,91,41,0.91
TPM__P2RY8,89,40,0.89
TPM__PTPRCAP,89,39,0.89
TPM__LMNA,88,38,0.88
METH__SRGN,88,38,0.88
METH__RAVER1,88,38,0.88
TPM__FERMT3,88,38,0.88
METH__TJP1,88,39,0.88
METH__CCM2,86,36,0.86
TPM__SOWAHC,86,36,0.86
TPM__ARPIN,85,35,0.85
METH__MIR142,85,35,0.85
METH__PSMB8,84,35,0.84
METH__DSTN,83,33,0.83
TPM__LINC01836,83,33,0.83
TPM__MANCR,82,33,0.82
TPM__MIR31HG,82,32,0.82
METH__EIF3K,82,32,0.82
TPM__HCLS1,81,32,0.81
METH__MTMR11,81,31,0.81
METH__FAT1,80,30,0.8
METH__TMEM51,77,28,0.77
TPM__SERTAD4-AS1,72,25,0.72
METH__NR2F2,72,23,0.72
METH__MAP4K1,71,23,0.71
METH__PTPN14,70,24,0.7
TPM__OPHN1,67,20,0.67
MUT__KRAS,66,16,0.66
TPM__CORO1A-AS1,64,19,0.64
METH__INTU,62,16,0.62
METH__ITGA4,59,15,0.59
METH__PLEKHA1,57,12,0.57
METH__PPIC,54,10,0.54
METH__NRP1,52,10,0.52
METH__C1orf126,49,8,0.49
METH__C20orf4,47,6,0.47
METH__MPP5,45,7,0.45
CNV__FAT3,44,7,0.44
METH__ANKRD57,44,6,0.44
TPM__CDH12P2,42,7,0.42
TPM__KRTAP2-3,41,6,0.41
METH__FAM114A1,39,5,0.39
METH__UAP1,38,2,0.38
METH__SAMD5,36,6,0.36
METH__GPAA1,35,4,0.35
METH__ACTN1,31,3,0.31
METH__SMAP2,29,4,0.29
METH__ERBB2,27,2,0.27
TPM__RNA5SP187,24,0,0.24
METH__GULP1,22,3,0.22
CNV__MAML2,22,0,0.22
METH__LRIG3,17,1,0.17
CNV__BIRC3,17,0,0.17
METH__CASC2,16,0,0.16
CNV__PICALM,15,1,0.15
METH__PTPRK,14,0,0.14
METH__TEAD4,13,1,0.13
METH__C14orf128,12,0,0.12
METH__EPHB3,12,0,0.12
CNV__PAFAH1B2,12,0,0.12
METH__ARHGAP5,11,0,0.11
METH__ATP6V1D,10,1,0.1
CNV__DGCR8,9,0,0.09
CNV__ATM,8,0,0.08
CNV__TERT,8,0,0.08
METH__ZNF57,8,0,0.08
CNV__MEN1,7,0,0.07
METH__AAK1,7,0,0.07
METH__LCA5,6,0,0.06
CNV__HOXD11,6,0,0.06
METH__C7orf70,6,0,0.06
METH__RNASEH2B,5,0,0.05
METH__RAB13,5,0,0.05
CNV__ZBTB16,5,0,0.05
CNV__BAX,5,0,0.05
CNV__LZTR1,5,0,0.05
CNV__MARK2,5,0,0.05
TPM__SCARNA22,5,0,0.05
CNV__NFE2L2,4,0,0.04
METH__RAB11FIP2,4,0,0.04
MUT__APC,4,0,0.04
CNV__SDHAF2,4,0,0.04
TPM__SNORD10,4,0,0.04
CNV__EHD2,4,0,0.04
CNV__DDX10,4,0,0.04
CNV__ARHGAP35,4,0,0.04
METH__RAB11FIP5,4,0,0.04
CNV__BCL2L12,3,0,0.03
MUT__EP300,3,0,0.03
CNV__PTPN6,3,0,0.03
METH__PMS2L5,3,0,0.03
CNV__FOXA1,3,0,0.03
TPM__SNORA16B,3,0,0.03
METH__RRAGC,3,0,0.03
CNV__CCND1,2,0,0.02
METH__ANP32A,2,0,0.02
METH__LNPEP,2,0,0.02
METH__RASA2,2,0,0.02
CNV__ESRRA,2,0,0.02
CNV__CHD4,2,0,0.02
CNV__IKZF3,2,0,0.02
CNV__ATIC,2,0,0.02
METH__TGIF1,2,0,0.02
METH__PTGR2,2,0,0.02
CNV__BCR,2,0,0.02
TPM__SNORA80B,2,0,0.02
TPM__SCARNA4,2,0,0.02
CNV__ERC1,2,0,0.02
METH__SKI,2,0,0.02
CNV__SUZ12,1,0,0.01
MUT__NF1,1,0,0.01
CNV__FANCL,1,0,0.01
CNV__TCIRG1,1,0,0.01
CNV__NXF1,1,0,0.01
MUT__TRRAP,1,0,0.01
TPM__SNORA14B,1,0,0.01
METH__LRRC58,1,0,0.01
MUT__SMAD4,1,0,0.01
CNV__PDPR,1,0,0.01
CNV__RELA,1,0,0.01
CNV__KLK2,1,0,0.01
CNV__ITK,1,0,0.01
CNV__STAT6,1,0,0.01
TPM__RNU6ATAC,1,0,0.01
CNV__HOXD13,1,0,0.01
CNV__FUS,1,0,0.01
CNV__CREB1,1,0,0.01
CNV__LASP1,1,0,0.01
CNV__KDM5A,1,0,0.01
CNV__MAPK1,1,0,0.01
CNV__CDK12,1,0,0.01
CNV__ATF1,1,0,0.01
CNV__CLTCL1,1,0,0.01
METH__TRMT5,1,0,0.01
CNV__PRKCB,1,0,0.01
METH__RAPH1,1,0,0.01
TPM__SNORA49,1,0,0.01
MUT__STAG2,1,0,0.01
MUT__KMT2D,1,0,0.01
CNV__CDKN2C,1,0,0.01
CNV__ACKR3,1,0,0.01
CNV__APC,1,0,0.01
CNV__NUMA1,1,0,0.01
CNV__FN1,1,0,0.01
MUT__ZNF208,0,0,0.0
CNV__CYP2C8,0,0,0.0
CNV__MLLT6,0,0,0.0
CNV__DTX1,0,0,0.0
CNV__LRIG3,0,0,0.0
MUT__MYH9,0,0,0.0
MUT__NF2,0,0,0.0
MUT__NBEA,0,0,0.0
MUT__SETD2,0,0,0.0
MUT__QKI,0,0,0.0
MUT__RGPD3,0,0,0.0
CNV__SIN3A,0,0,0.0
CNV__CMTR2,0,0,0.0
MUT__POLQ,0,0,0.0
MUT__FANCA,0,0,0.0
MUT__MAP2,0,0,0.0
CNV__BMPR2,0,0,0.0
CNV__PRKD2,0,0,0.0
MUT__BRCA1,0,0,0.0
CNV__ZFHX3,0,0,0.0
METH__POLR3E,0,0,0.0
CNV__LDB1,0,0,0.0
CNV__GLI1,0,0,0.0
MUT__VHL,0,0,0.0
MUT__BMPR2,0,0,0.0
METH__ARL5B,0,0,0.0
MUT__BCORL1,0,0,0.0
MUT__RB1,0,0,0.0
MUT__BRIP1,0,0,0.0
MUT__FBN2,0,0,0.0
MUT__DIS3,0,0,0.0
MUT__DNMT3A,0,0,0.0
METH__SETD3,0,0,0.0
MUT__LRP1B,0,0,0.0
CNV__CARS1,0,0,0.0
MUT__FLCN,0,0,0.0
MUT__BCL9L,0,0,0.0
CNV__EPS15,0,0,0.0
CNV__BCL7A,0,0,0.0
CNV__TCF7L2,0,0,0.0
CNV__TLX1,0,0,0.0
MUT__CUX1,0,0,0.0
MUT__BRAF,0,0,0.0
MUT__ATM,0,0,0.0
MUT__EPHA3,0,0,0.0
