feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__PTPN14,100,50,1.0,0.12999999523162842,-0.37,0.24,True,1.0,unimodal,0.71,True
TPM__PTPN7,100,50,1.0,0.18000000715255737,-0.27,0.2,True,1.0,unimodal,0.71,True
TPM__CARD10,100,50,1.0,0.1899999976158142,0.42,0.23,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.20000000298023224,-0.35,0.2,True,1.0,unimodal,0.71,True
METH__SSH3,100,50,1.0,0.15000000596046448,-0.33,0.23,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.18000000715255737,-0.25,0.2,True,1.0,unimodal,0.71,True
TPM__GJB3,100,50,1.0,0.10999999940395355,0.38,0.21,True,1.0,unimodal,0.71,True
METH__PPIC,100,50,1.0,0.12999999523162842,-0.38,0.23,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.17000000178813934,-0.3,0.22,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.23000000417232513,0.48,0.22,True,1.0,unimodal,0.71,True
TPM__GOLT1A,100,50,1.0,0.09000000357627869,0.36,0.2,True,1.0,unimodal,0.71,True
TPM__ITGA2,100,50,1.0,0.10999999940395355,0.37,0.2,True,1.0,unimodal,0.71,True
TPM__P2RY8,100,50,1.0,0.17000000178813934,-0.26,0.21,True,1.0,unimodal,0.71,True
TPM__BTC,100,50,1.0,0.14000000059604645,0.44,0.23,True,1.0,unimodal,0.71,True
TPM__WAS,100,50,1.0,0.20000000298023224,-0.37,0.2,True,1.0,unimodal,0.71,True
METH__TCEANC,100,50,1.0,0.05999999865889549,-0.31,0.21,True,1.0,unimodal,0.71,True
METH__MAP1LC3B2,100,50,1.0,0.10000000149011612,0.26,0.22,True,1.0,unimodal,0.71,True
METH__CDKN2D,100,50,1.0,0.1599999964237213,0.38,0.2,True,1.0,unimodal,0.71,True
TPM__ACP7,99,49,0.99,0.03999999910593033,0.33,0.26,True,1.0,unimodal,0.71,True
METH__DSTN,99,49,0.99,0.15000000596046448,-0.36,0.23,True,1.0,unimodal,0.71,True
METH__SPAG9,98,48,0.98,0.10999999940395355,-0.3,0.22,True,1.0,unimodal,0.71,True
METH__CCDC12,97,47,0.97,0.14000000059604645,-0.32,0.22,True,0.992,unimodal,0.71,True
METH__LRIG3,96,46,0.96,0.11999999731779099,-0.29,0.22,True,0.832,unimodal,0.71,True
METH__TEAD4,96,46,0.96,0.09000000357627869,-0.27,0.21,True,0.832,unimodal,0.71,True
METH__ITGB8,94,44,0.94,0.10000000149011612,-0.32,0.21,True,0.181,unimodal,0.71,True
CNV__GNAS,94,44,0.94,0.05999999865889549,0.3,0.21,True,0.181,unimodal,0.71,True
METH__TMEM93,91,41,0.91,0.09000000357627869,-0.25,0.24,False,0.002,worst_case,0.9,True
METH__LOC221710,90,40,0.9,0.05999999865889549,0.24,0.21,False,0.0,worst_case,0.9,True
METH__C14orf128,90,40,0.9,0.07999999821186066,-0.33,0.2,False,0.0,worst_case,0.9,True
